COLUMN1,COLUMN2,COLUMN3,COLUMN4,COLUMN5,COLUMN6,COLUMN7,COLUMN8,COLUMN9,COLUMN10,COLUMN11,COLUMN12,COLUMN13,COLUMN14,COLUMN15,COLUMN16,COLUMN17,COLUMN18,COLUMN19,COLUMN20,COLUMN21,COLUMN22,COLUMN23,COLUMN24,COLUMN25,COLUMN26,COLUMN27,COLUMN28,COLUMN29,COLUMN30,COLUMN31,COLUMN32,COLUMN33,COLUMN34,COLUMN35,COLUMN36,COLUMN37,COLUMN38,COLUMN39,COLUMN40,COLUMN41
Northern Raven,350.154,118.2389001,356.328,110.3460381,1410.318,96.10636417,1412.964,95.45299361,350.595,93.12477955,347.508,91.96230687,1477.35,90.5520387,1471.176,90.3111558,1230.39,87.13312259,1479.996,85.10292444,1474.263,85.03189761,1407.672,85.01281125,1292.571,82.69463184,1415.61,82.04777748,1532.475,80.09816555,1476.909,79.84931163,1535.562,78.64936438,1293.012,78.53432904,1343.727,78.48989567,1490.58,78.34435157
Northern Raven,1102.941,223.4878708,1104.705,215.2009581,1101.177,187.9542244,1106.469,186.8752228,1099.413,149.0044857,1026.207,132.6761654,1098.09,131.9193123,1099.854,130.7005621,1121.022,126.9875942,1114.848,123.8250116,1109.997,115.1309658,998.424,111.9406499,1043.847,111.4235113,1066.338,108.1560957,1027.971,105.7051518,1000.188,104.0971131,1128.078,104.066087,1045.611,103.7422242,1111.761,103.5984536,1122.786,102.4994274
Northern Raven,1440.747,174.9781581,1439.424,174.6419991,1442.07,165.5863748,1438.101,159.1970285,1443.393,144.1816835,1436.778,133.3204647,1482.642,129.5988853,1483.965,127.8942303,1444.716,121.5058158,1485.288,121.4252253,1481.319,114.5183614,1435.455,108.4993083,1486.611,104.8676753,1501.605,101.9249539,1487.934,100.505405,1500.282,95.75448041,1502.928,94.66104477,1446.039,93.21693732,1504.251,89.64033748,1489.257,87.74501938
Carrion Crow,69.678,1973.578882,68.355,1602.60543,62.181,1300.286802,61.74,1045.668824,60.858,994.9933425,62.622,981.2884969,67.473,777.781006,61.299,562.9254545,59.976,550.4541725,66.591,442.6501965,52.479,390.6649727,128.331,384.6087576,70.56,369.9316662,65.709,351.13401,26.901,343.0529737,55.125,342.1459868,28.665,334.4899294,121.275,326.444079,128.772,315.9465984,137.151,315.6291298
Carrion Crow,3126.249,159.3475276,888.174,149.8027589,475.839,149.316445,604.611,135.5689526,3087.882,134.7925918,2845.773,134.4197652,372.204,129.7891155,351.918,128.238897,2757.132,128.0664722,3112.137,127.7998285,3199.455,126.6572535,1211.868,124.1433776,1479.555,123.5836388,2938.824,123.2706191,2950.731,122.6068252,3011.148,121.8935875,2636.298,120.8863512,975.492,120.6988225,2696.715,119.4606071,2911.923,117.4086943
Carrion Crow,926.1,375.6150186,925.218,345.0813025,909.342,318.1450702,908.901,288.9359303,1854.405,282.7999152,939.33,269.7328555,1246.266,268.3563362,1855.287,243.8273057,926.982,240.858059,1247.148,239.7704314,902.727,234.9483616,1823.094,233.051811,2780.064,231.6836911,2780.946,220.4728803,1853.523,218.4295096,927.864,212.6746536,1822.212,212.1175777,2801.232,204.9514216,2779.182,197.8830006,944.181,197.824761
Rook,1949.22,178.6631057,1944.81,166.3401752,1923.201,164.2229207,1881.747,163.2586197,1929.816,158.3025556,1915.704,152.4900723,1883.952,151.7797899,1942.605,151.7706377,1925.406,149.327442,1939.518,145.8088999,1913.499,143.6501742,1886.157,143.4172688,1876.455,140.8255773,1920.996,140.4949269,1935.108,139.4939909,1932.903,138.3522356,1880.865,135.275918,1878.66,133.2058504,1951.425,128.6400946,1941.723,128.3964292
Rook,1517.481,235.4015129,1431.486,231.3121299,1363.572,230.3003386,1295.658,228.7906676,1356.957,227.4180242,1390.032,219.0705764,1530.27,210.9548998,1717.254,208.8401925,1378.566,203.2911919,1456.623,196.7211846,1529.829,194.3902889,1333.584,190.852601,1479.555,189.6049006,1402.821,187.5206219,1503.369,183.5143944,1251.999,178.0044739,1563.345,176.5108335,1427.517,173.937432,1359.162,172.9073498,1369.305,171.3420355
Rook,1460.592,457.8816039,1463.238,444.4367416,1464.561,423.5863853,1459.269,408.1839826,1457.946,406.8253226,1455.3,392.879267,1456.623,388.6403709,1424.871,355.9510293,1461.915,348.1077678,1465.884,334.4055735,1411.2,333.4584579,1453.977,322.7763776,1423.548,303.7228096,1418.697,293.3507167,1426.194,290.607122,1385.622,274.9625525,1400.175,264.389886,1467.207,261.6692139,1394.001,248.9177222,1378.566,248.6512613
Other,736.47,516.8996788,738.675,468.9925469,747.495,459.8222678,735.588,449.946202,739.557,397.6106613,742.644,317.215246,728.532,314.2646252,732.501,294.1163502,746.613,291.507736,731.619,279.3059222,749.7,276.6495779,743.526,263.5105307,730.737,263.0894462,727.65,259.4718902,751.464,227.912949,755.433,214.00722,712.215,206.6557652,709.128,203.1403491,758.52,200.1652849,724.563,183.9348414
Other,544.194,548.3771923,543.312,514.3410801,545.076,479.2238335,542.43,437.6911658,638.568,409.4408304,647.388,394.13729,639.45,375.9992032,638.127,375.6710501,639.009,353.6062914,646.065,349.3859341,541.548,326.4279219,597.555,323.8806838,618.723,320.6896483,639.891,317.288713,545.958,317.1008686,609.462,300.8078212,618.282,299.0432949,646.947,271.6111949,630.63,266.0377732,647.829,265.0183071
Other,589.176,1570.750086,588.735,1525.834604,589.617,1468.830647,590.058,1294.40804,588.294,1278.395946,590.499,1035.425304,587.853,910.0931209,590.94,646.5555189,587.412,527.5728273,687.078,476.6893834,689.283,459.1564352,582.12,417.4812799,581.679,391.769965,582.561,390.8408838,685.314,381.984229,684.873,378.5503344,683.109,370.2466218,583.002,336.9842554,725.004,308.1722689,691.047,305.2051529
Other,4630.5,512.7362945,4641.084,490.4298516,4624.767,445.4353879,4661.811,411.6247998,4651.227,401.5802535,4624.326,376.1462338,4641.525,358.5507398,4650.786,354.9118771,4630.059,342.796459,4648.14,334.079919,4767.651,328.6840708,4614.183,327.4102032,4619.916,312.5190383,4651.668,301.1751685,4654.755,300.6279982,4762.359,300.3916105,4764.123,299.4861886,4640.643,288.1207725,4765.887,285.0612433,4643.73,284.7754349
Other,6813.891,264.1258847,5097.96,260.9110853,5352.417,253.0150075,6816.096,244.9530901,5149.998,242.6513952,5097.519,237.8263508,5138.532,234.717253,5134.122,226.913822,5354.181,220.5757147,5273.037,219.6293301,5086.494,216.7615179,8603.91,210.6411887,6808.158,210.4842777,8603.028,209.3643985,5086.053,207.9620277,5161.464,207.2722218,6805.953,207.1663349,5104.575,206.5270227,6821.829,205.051192,5098.401,203.6169777
Other,11.907,650.4839066,80.703,528.4831883,38.367,472.9780992,58.212,427.7201563,12.789,426.9474718,78.057,389.4842407,44.1,376.1746755,10.143,352.0238425,19.404,351.3908307,24.696,334.9012592,41.013,334.6603064,86.436,333.7086465,12.348,316.4267945,41.454,315.1481448,21.609,295.2154236,90.405,284.9891958,5.292,276.3258109,204.624,274.5909495,7.497,273.8430879,3.087,267.617003
Other,4511.871,158.8439147,4531.275,156.5791481,4514.958,145.4076953,4518.045,145.143852,4508.784,143.8809627,4230.513,140.5755759,5013.729,137.870608,4974.921,137.7468791,4531.716,136.230408,4069.107,135.5320968,4666.662,135.4803328,4227.867,133.1379273,4528.629,130.548436,4148.928,129.4620386,4586.4,129.1041218,4106.151,128.038206,5016.816,127.533294,4511.43,123.3905518,5013.288,123.2342917,4505.697,123.1824549
Other,3253.698,105.3922715,3328.227,79.67540114,2846.214,75.75831378,3261.195,72.55172844,3344.103,72.49013922,2842.686,72.34471329,3329.109,71.7935106,3252.816,68.22860807,3336.606,63.9434102,3326.463,63.57782263,3239.586,62.19982347,3188.43,61.69516974,3327.345,61.39227937,2761.983,61.37248521,3270.456,61.31002121,3251.934,61.00358033,4363.254,60.04371664,3256.344,59.90771631,2306.43,59.53761603,2799.909,59.26333856
Other,388.962,427.7672803,364.707,238.8836003,340.452,233.669411,336.042,224.9462686,329.427,221.3096629,194.481,208.7811838,397.782,206.0371943,4511.871,205.1731201,351.918,197.2229866,319.284,187.2139827,4288.725,183.6700557,376.614,181.38671,354.123,180.1910896,4551.12,179.4943183,353.241,175.057567,353.682,170.5043274,263.718,169.5404318,446.733,168.486768,549.045,165.4656232,4704.588,163.613716
Other,1869.84,107.2859297,1815.156,99.80193074,1844.262,76.95015695,1820.448,76.8658295,1829.268,73.75685912,1756.944,71.88888286,1887.48,69.89288447,1861.461,68.57152538,1771.056,67.59572169,1783.845,66.60724523,1797.075,64.27772008,1898.946,63.94189826,1275.813,63.93230961,1786.05,62.59922172,1642.725,62.12842558,1884.834,61.89480476,1835.442,61.72354242,1872.045,59.28516421,1840.293,57.83779652,3078.18,57.07379465
Other,1044.729,327.5152676,1048.257,238.9336906,972.846,235.5773352,1046.934,213.0873989,1119.699,187.6988485,1140.426,159.7104716,1062.369,152.1828102,954.324,145.0983299,996.66,142.7314165,1046.052,139.6535641,1081.773,137.4043524,1042.524,137.1960061,1139.544,133.0649174,1140.867,130.7483398,1041.201,125.9468132,970.641,123.8257919,1037.232,122.2288782,1065.456,117.2370583,1068.984,116.0442346,982.107,114.6262495
Other,5105.457,198.1833391,7619.157,180.9102759,7427.763,177.2905728,7565.796,174.8710377,7573.734,171.2054461,7555.212,163.4951465,7597.548,160.0381669,7605.486,159.8312422,7439.229,158.1941411,7418.061,158.0363882,7611.219,156.0674591,7406.595,152.4206754,7387.632,146.0010129,7445.844,145.1323552,7462.602,143.9483702,7547.274,140.8634479,7601.076,138.8065751,7467.012,138.3907761,7389.837,137.1923646,7640.766,135.4901226
Other,1753.857,185.3725048,1754.298,175.9948213,1706.229,165.3348115,1753.416,161.2522764,1722.105,158.9847767,1738.422,157.2326938,1716.813,155.9991652,1721.664,155.164177,1732.689,154.8464194,1737.981,152.6813073,1695.645,143.5114004,1706.67,143.4882833,1705.788,142.4581362,1716.372,140.2689167,1733.13,135.9630166,1700.937,133.974643,1732.248,131.976335,1717.254,131.8392944,1722.546,130.7515446,1696.086,130.0404399
Other,45.423,1542.486532,40.131,892.0597451,44.982,890.4088422,59.976,769.4872657,32.193,725.0077536,34.839,640.2759612,73.206,588.6076804,57.33,549.1564161,11.466,532.3216606,48.069,511.9943541,38.808,491.3047552,35.721,490.4024421,29.106,471.2689643,22.05,464.9361909,33.075,463.5910473,61.74,448.9550657,15.435,436.4941083,70.56,430.3782144,56.448,392.6539734,81.585,381.2709265
Other,1426.194,182.9381658,1430.604,173.4659296,1418.256,171.4849143,3353.364,169.1350497,1430.163,165.7988708,3352.923,164.2963983,1426.635,160.7780981,1394.442,156.7797135,1398.411,155.3699701,1352.106,150.6937212,1446.921,149.8239744,1459.71,146.0230164,1394.001,145.8672221,1351.665,145.8271518,1406.349,144.6986028,1438.983,143.4763753,1375.038,143.0019327,1390.473,142.0029925,4413.969,141.0273397,1489.257,138.9456295
Other,24.696,1524.069477,17.199,1175.355623,15.435,1152.843686,9.261,846.8207811,28.224,809.7489658,30.429,689.6402415,11.466,664.7387274,5.292,653.1610098,9.702,579.252487,22.932,553.8085396,31.311,498.5555381,33.957,473.8763541,18.522,457.9648083,30.87,454.2768573,14.994,411.5537048,20.727,396.5079844,22.491,396.3585418,24.255,394.4932801,19.404,392.8634798,27.342,388.3186204
Other,5037.102,161.8188673,4720.023,140.869595,5032.251,137.6880289,5154.849,137.1772492,4987.269,136.6947806,5007.996,129.4195066,4993.884,118.8348865,5012.847,118.6829598,4877.901,115.9050213,4928.175,115.2412195,5179.104,114.0871009,4963.014,113.3509757,5137.65,113.2517587,5039.748,112.0998319,5022.549,111.7590951,4984.182,111.0910442,4805.136,110.1722519,5006.232,105.5762266,4702.383,104.6099359,5075.469,103.180172
Other,25.578,1766.64979,24.255,1458.630108,6.174,1364.134159,23.373,1261.592247,16.758,1250.670177,11.025,1188.503876,26.46,1101.245408,19.404,1008.901796,22.05,911.8862637,14.553,894.688829,23.814,842.5580399,17.64,779.445524,24.696,734.4886368,18.081,687.9614711,4.851,632.4292828,5.292,602.1355154,17.199,599.041289,26.019,595.6018725,11.907,565.6311693,29.988,562.6684984
Other,5650.974,349.1854054,5645.682,345.862418,5645.241,321.5123688,5639.949,290.6390051,5656.707,276.3431227,5656.266,276.1697474,5254.515,273.8643996,5258.043,255.3269849,5651.415,254.4004036,5256.279,240.5596364,5650.533,231.6386334,5248.782,230.7929865,5640.39,230.7622865,5154.408,230.2818762,5661.999,227.70044,5250.546,217.1087902,4427.199,196.8560105,4469.976,196.2298023,5160.141,195.4137705,4438.224,194.2300213
Other,4929.498,242.0148707,4695.768,240.4275647,4669.308,215.1432901,4755.744,207.722198,4776.03,192.4634255,4652.991,189.5622591,4915.386,188.6595922,4705.029,181.6208366,4748.247,180.8905419,4699.296,180.2155009,4716.054,178.7529796,4779.558,177.0104956,4626.09,176.8320228,4711.203,175.3207179,4891.131,174.4062283,4780.44,173.7787585,4701.942,170.9557846,6431.544,170.8138179,4911.417,170.3540396,6477.408,169.9813112
Other,4896.864,387.5031127,4865.553,381.8681539,4896.423,373.1035125,4897.305,370.0114175,4871.727,343.0069126,4865.994,332.2275309,4897.746,318.8666272,4890.249,315.849228,4865.112,290.0307767,4895.982,288.4526378,4871.286,284.5163263,4890.69,241.2429048,4872.168,237.0190648,4864.671,234.873719,4864.23,221.426791,4867.758,219.4103337,4889.808,216.5442843,4898.187,183.3651056,4894.218,181.1764096,4869.522,176.6089705
Other,5804.001,124.4796962,5069.736,120.8380866,5364.765,118.899869,5885.586,115.258318,5893.083,114.1495489,5805.765,113.8219989,5074.587,113.6947912,5800.914,109.5730691,5064.885,109.4946944,5793.417,108.3443954,4998.735,105.8668111,5369.616,105.5954267,5796.504,105.3884067,5061.798,104.5886843,5882.499,104.0792543,5888.673,103.5544795,5802.678,103.1453589,4757.949,102.9631752,4747.806,102.3623565,5884.263,101.3485724
Other,4428.522,478.2690824,4426.758,477.263609,4417.497,455.3777222,4415.733,436.6001823,4954.194,346.6166974,4424.994,342.0961634,4410.882,335.2875079,4943.169,325.0524,4421.907,321.6349694,4928.175,321.3296847,4929.498,317.5279312,4439.547,313.4914976,4939.2,309.596401,4409.118,303.524848,4406.472,293.4447891,4918.473,292.3799377,4437.783,289.7467108,4420.143,287.9049355,4942.287,282.4312995,4392.36,280.544492
Other,4311.216,152.5144517,4614.183,138.5323314,4678.128,137.3610235,4677.687,136.822753,4309.452,136.045329,4621.239,134.786316,4302.837,133.919762,4312.98,130.2003039,4309.893,129.13843,4308.129,126.2531723,4665.78,122.4666516,4802.931,121.1712367,4314.744,117.4746742,4316.508,116.7353292,4200.084,116.1193526,4301.514,116.0253545,4317.831,115.8622328,4658.724,115.410513,4659.165,112.6193857,4803.372,112.5557764
Other,8427.951,372.6590128,8428.392,344.909059,8427.51,309.4709769,8419.131,301.2173662,8452.647,280.713757,8461.908,268.2001477,8453.088,264.7466658,8462.349,261.9981922,8419.572,256.855078,8418.69,256.3435045,8428.833,236.5936626,8402.814,234.2276728,8452.206,234.1281674,8403.255,232.1177008,8461.467,205.2450685,8207.451,189.8794986,8471.61,185.1904746,8207.892,184.8336902,8471.169,184.6298239,8462.79,184.4685206
Other,3871.098,265.4432963,3870.657,245.8462722,3875.067,229.5953964,3871.539,228.4358513,3874.626,207.0664573,3852.576,193.5833746,3870.216,184.9827207,3875.508,184.7672357,3852.135,180.8835121,3853.017,172.4893131,3871.98,149.2732279,3851.694,148.6385152,3848.607,146.4860816,3849.048,142.58103,3830.967,136.0036156,3874.185,135.588092,3831.408,132.6346799,3758.643,128.9509445,3853.458,126.8710883,3848.166,121.4973417
Other,3850.812,369.6394356,4708.116,331.4673264,4709.88,323.6877227,4694.886,323.1301642,3911.67,313.6858063,4696.65,313.5461751,3851.253,292.7912424,3907.26,288.1157658,3856.545,286.981901,3957.534,285.3763212,3850.371,279.4608821,4693.122,277.7206026,4691.358,268.0263337,4711.644,266.9771243,4698.414,266.4829062,3898.44,265.1198165,4706.352,263.3900488,3907.701,261.9095738,3897.999,251.9796777,3856.104,241.6007367
Other,3354.246,288.9393097,3357.333,188.3336428,3152.268,175.2006686,3350.718,173.3284942,3423.042,172.5788726,3360.42,169.334427,3146.976,169.0546794,3355.569,162.2726716,3401.433,157.7602426,3349.395,151.6471248,3112.137,145.7259205,3057.894,144.4881612,3104.64,142.5063944,3150.063,140.511282,3117.429,139.8692854,3374.532,138.1718604,2863.413,137.7608199,3110.814,136.9963659,3094.056,134.9596039,3077.298,134.7286425
Other,48.951,278.8086472,84.672,240.4441976,83.349,221.434836,227.115,212.6665043,5620.104,206.8268686,5619.663,206.510087,5619.222,196.5240013,5620.545,195.8325917,5620.986,182.8959874,5621.427,182.6597166,5618.781,168.3976724,5621.868,164.1891137,83.79,158.9862282,42.336,155.9350755,5618.34,144.9221667,52.038,144.8402111,63.945,138.5625283,41.895,136.8657134,5622.309,136.8037031,85.113,136.712689
Other,29.988,903.0003766,62.181,891.9305943,53.802,692.4978377,60.417,682.4530973,58.212,673.7016945,41.013,641.679526,71.442,578.6783716,62.622,572.8233338,68.796,535.6812124,32.193,520.8406371,35.28,464.2005892,87.318,456.3596499,51.597,455.2173616,55.566,452.4592642,34.839,437.8685051,38.367,408.7570215,98.784,405.6894202,80.703,403.9744089,82.467,398.4336316,104.517,388.7227369
Other,2139.291,171.0414852,2135.763,149.0698502,2143.26,148.7715084,2131.794,143.8693044,1077.804,117.4696869,2127.825,115.8492195,1062.81,110.0795305,2135.322,104.3273321,2146.788,102.5628987,1070.307,102.5126592,2150.757,100.1714167,942.417,93.87697241,2131.353,86.06875815,2154.285,85.1294581,2134.881,83.76621692,917.28,83.36985556,877.59,82.67445682,878.472,82.56761712,1084.419,82.06013539,912.429,80.69898269
Other,3392.172,249.5720435,3404.52,230.4950098,3415.545,198.5329839,3399.669,183.4991025,3412.017,176.6387509,3427.893,175.9009596,3388.644,171.7316845,3379.824,164.2902917,3403.197,155.8182216,3416.868,147.8564545,3384.675,141.9886335,3400.992,139.0034284,3376.296,137.4445679,3424.365,136.3203139,3408.048,132.4923631,3331.314,131.7568915,3395.7,131.6504722,3165.939,129.9009026,3381.147,129.224282,3285.009,125.9198045
Other,1804.131,356.5912278,1806.336,334.6121342,1801.926,301.5065601,1819.125,280.4466987,1815.597,279.7676836,1813.392,279.4972983,1821.33,273.243036,1780.758,239.0670089,1808.541,234.5869267,1823.535,231.2788948,1816.92,228.4778538,1809.864,223.7494722,1817.802,221.3687394,1782.963,218.623365,1807.659,206.1032344,1811.187,198.9179056,1799.721,198.6436829,1797.075,185.656016,1812.069,184.7621195,1778.553,180.3985855
Other,2831.661,284.5382501,2824.164,280.8243887,2774.331,266.7626916,2806.083,263.8140386,2793.294,257.964705,2748.312,230.7350049,2813.58,230.1918828,2886.345,213.8877885,2868.264,207.0014138,2774.772,206.828377,2850.624,206.4561945,2843.127,206.4170772,2894.283,205.315081,2755.809,204.4912329,2886.786,203.27792,2756.25,202.7091213,2900.457,202.5790624,2761.542,196.1539002,2898.252,191.7465989,2781.828,190.4969224
Other,5011.524,409.1387022,5008.437,381.4321979,4998.294,360.3197795,5010.201,338.0447664,5014.611,314.5603309,5016.375,312.059801,5013.288,309.7621951,5001.381,292.9283708,4946.256,285.0517367,4981.536,281.2438914,4996.971,277.4578278,5019.462,265.425273,4974.48,261.9326252,5280.093,258.8693474,4940.964,245.6491119,4936.995,236.9546554,4969.188,236.8384287,4956.84,234.7601812,5000.058,230.9288936,4989.915,222.9608752
Other,1700.055,174.3311598,1692.558,172.1925019,1698.291,168.3102443,127.008,158.676085,1701.819,156.7104545,1694.322,150.798776,1177.47,133.2895004,1174.824,126.8218034,1690.794,122.9621136,1686.825,122.4056269,1705.788,121.7764007,1704.024,121.5311567,1696.527,121.4584631,1703.583,118.2493856,1696.086,117.8253892,1719.9,115.0693657,1709.316,111.5891379,1660.806,110.8839799,1723.869,108.456545,1640.961,106.1057218
Other,814.086,70.78974352,739.998,62.81882502,655.767,62.00834302,820.26,59.63808829,739.557,58.14633609,742.644,54.06043117,881.118,53.18974196,743.085,51.5778645,652.68,51.36464699,815.409,51.23547559,848.484,48.5701293,825.552,47.07522906,639.45,46.62800315,905.814,46.41386723,725.004,44.26558544,327.222,43.88999851,982.989,42.89902938,813.645,42.02623594,800.856,41.81896274,641.214,41.17936944
Other,1889.685,58.87940765,1888.803,56.56702962,1892.772,56.56261714,1978.767,53.70689931,1885.716,52.9386817,1837.647,50.20253128,1833.678,49.47738366,1863.225,49.06094821,1860.138,49.03119933,1857.051,47.27768254,1836.765,45.86569669,1979.649,45.21343556,1981.854,44.93389955,1052.226,44.5674771,1866.312,43.75225616,1985.823,43.673452,1984.941,43.66311675,1840.734,43.22546709,1884.834,42.57344882,1975.68,42.55080392
Other,1080.009,164.710871,1051.785,144.874909,1106.91,141.93826,1092.357,138.4774636,1072.953,121.9785957,1065.456,119.9783773,1058.4,113.500077,1067.661,109.012802,1046.052,105.5687804,1085.742,104.343326,1133.811,103.760087,1094.562,102.650686,1058.841,99.89785936,1066.338,99.31400023,1113.966,92.28847365,1064.133,92.24733585,1119.258,92.06305243,1086.624,91.31650123,1044.729,87.4804685,1112.643,87.19638384
Eurasian Jay,1417.374,206.7573924,1533.798,200.5475497,1567.314,182.3323281,1418.697,181.5518049,1568.637,178.5726528,1438.542,172.0166445,1535.121,166.8862032,1569.96,165.8713117,1435.455,161.7340104,1670.067,161.7319193,1439.865,161.6083058,1449.567,157.0065559,1671.39,153.7464363,1555.407,148.3990441,1448.244,146.6795084,1450.89,143.61256,1420.02,142.7351739,1437.219,142.646929,1453.977,135.604004,1536.444,135.529108
Eurasian Jay,1958.922,300.7258429,1919.232,295.5724477,1988.469,287.2056398,1930.698,271.3490318,1970.388,253.5541108,2024.631,243.521724,2020.221,242.0001456,2018.898,236.709713,1920.555,229.3588047,1987.146,222.821175,2006.109,222.0147598,1980.09,220.4077082,1957.599,216.2996576,1931.58,216.2486765,1892.331,216.2084159,1907.766,214.5089126,1946.133,213.2249549,1891.008,209.3158344,2014.929,201.2683723,1974.357,196.5720026
Eurasian Jay,3557.547,207.3609186,3556.665,194.6387027,3558.429,178.232477,3555.783,170.6928874,3559.311,162.2704117,3539.466,153.7440726,3538.584,149.481237,3540.348,149.1658117,3621.933,142.2642907,3620.169,141.2173031,3550.491,139.0722999,3621.051,133.5824949,3541.23,132.5014847,3551.373,132.165225,3549.609,128.5530723,3630.753,124.6019806,3631.635,124.2447292,3622.815,123.1436972,3030.993,122.242097,3493.161,120.9466071
Other,416.304,482.3297063,315.756,391.7694101,463.932,389.1792316,366.471,379.1032847,433.944,369.9624469,399.987,360.7574149,371.322,358.9649495,387.639,353.9512819,359.415,340.0541151,400.869,334.6086336,428.211,333.6098285,438.354,330.4105685,424.242,320.289846,364.266,313.173942,291.06,307.7268358,411.453,306.2391367,520.38,301.5765612,444.969,294.691825,452.907,279.5806884,383.67,276.3115581
Other,722.358,759.5730501,337.365,621.1099698,723.681,530.5155902,478.926,527.9619294,463.491,492.676028,458.199,471.2944412,397.782,421.3703021,367.794,419.4506664,407.925,413.2681295,304.731,403.5041282,302.967,401.9147507,377.496,401.1873139,393.813,400.6279224,440.118,394.0788607,369.999,387.2083745,358.533,384.0109126,431.739,381.421181,406.602,376.2173971,386.757,370.3844523,374.409,362.3730388
Other,2722.293,478.2493501,2704.653,475.9410379,236.817,449.4860679,2713.473,298.6669511,235.053,253.4657596,2702.007,252.0473936,2723.616,250.0091443,2716.119,239.7214642,2676.87,238.5152923,2720.088,226.4118203,168.903,216.3691569,2720.529,199.7593427,363.384,197.7204364,2721.852,188.0379892,367.353,181.7248107,248.724,180.8175238,372.645,180.6515692,170.226,178.3567302,234.171,175.9037077,144.648,174.5943723
Other,49.833,880.2480539,124.803,588.1142519,126.126,567.7807717,78.057,511.2408389,113.337,485.5706194,77.616,475.5120683,130.536,463.6643555,66.591,460.6147806,49.392,453.9868847,122.598,444.58929,98.343,428.1444849,89.523,427.068503,149.94,404.5886301,344.862,404.371456,148.176,380.4824363,106.281,367.3507197,65.268,353.1531614,131.418,350.8874958,109.809,342.2759582,131.859,338.7928295
Other,3164.175,293.9243582,3158.883,276.802555,3002.769,248.56062,3153.591,242.0808523,3125.808,228.1219924,3157.56,221.6622496,3152.268,217.687279,3120.516,213.3030185,3126.249,211.015857,3137.715,210.0815684,3148.299,210.0687136,3113.019,195.6143566,3107.727,195.5670135,3132.423,193.7802051,3070.242,193.4710572,2997.477,187.0983341,2855.916,187.0917621,3008.061,182.8060039,2579.409,179.891341,3170.79,179.6613973
Other,2666.727,189.3970677,2722.293,175.8410005,2646,174.8685476,2641.59,150.8263968,2743.02,147.9589961,2652.174,145.8280509,2643.354,145.1878641,2732.436,143.6966089,2671.137,142.417212,2739.933,142.1440928,2664.081,139.9447129,2670.255,138.9727387,2732.877,134.1579213,2574.558,133.8607664,2659.671,132.969766,2725.38,131.1944977,2656.584,131.0817973,2750.517,128.8420197,2673.783,127.7836531,2729.79,127.4187056
Other,3954.888,141.2313078,3916.962,131.0999715,3981.348,126.4324133,3958.416,125.5923762,3950.037,124.2192292,3984.876,119.5733129,3909.465,114.6025269,3955.329,110.9618434,4022.361,110.8901752,4544.064,101.6666917,3479.49,100.9105234,3953.565,98.21502069,3951.36,96.29687523,3912.993,95.86284222,3992.373,95.57583041,3913.434,94.88895646,4539.213,94.78683639,3487.869,93.66191686,3942.981,92.59784009,3499.335,91.24854927
Other,4198.761,195.4787988,4353.993,181.9416008,3494.925,177.6823126,3385.998,139.8395823,3400.11,139.6886449,3444.651,136.4272387,3382.029,133.2826583,3385.116,125.9474623,3487.869,124.8305634,4069.989,124.3175533,4271.526,123.8354118,3592.386,122.0780354,3518.739,119.9091145,4185.531,118.0169397,3473.316,116.981793,3507.273,116.6771447,4330.62,116.3567081,3497.13,114.8905508,3958.416,114.6694889,4361.049,114.5491769
Other,4089.393,183.8026732,4070.43,175.3264773,4082.778,161.6536282,4087.629,152.9370732,4077.045,147.828168,4068.666,146.2282163,4076.163,141.9750468,4077.927,134.9092059,4084.542,133.9355899,4090.275,133.0342069,4091.157,132.9143454,4063.815,129.1885372,3604.293,125.6912687,4075.281,123.7846903,4101.741,115.850532,4095.126,113.222278,4088.511,110.6065541,4083.66,110.0494699,4096.008,108.31564,4096.89,107.8744338
Other,3344.544,328.3015973,3326.022,254.3246128,3407.607,252.529746,3344.985,247.4322292,3434.067,245.764026,3246.642,244.5281953,3407.166,243.5628451,3326.463,233.3380845,3393.495,232.6327942,3445.533,230.0807713,3393.936,223.7189202,3421.278,221.3889924,3379.824,221.2489359,3363.066,215.3614442,3457.881,211.2323414,3379.383,210.4682589,3303.531,208.6818271,3359.097,207.9126345,3242.232,207.3778463,3251.052,206.4993526
Other,3053.043,375.5299695,3003.21,363.8661933,2999.682,362.6055118,3035.403,361.0897955,3024.378,353.722716,3052.161,343.8958018,3009.384,327.8827239,2955.141,318.922425,2953.377,312.0357289,2972.34,306.0156334,3023.937,297.5641714,2950.29,297.2520591,3052.602,296.7699983,3038.049,286.1786916,3006.297,280.1502636,3009.825,271.1631048,2948.526,269.9692677,3038.49,269.4594506,3035.844,267.943044,3053.484,263.9697339
Other,3083.472,317.9207709,3079.944,293.6904072,2945.439,279.3721169,2949.408,268.2242622,3080.385,257.9078126,3101.994,237.7146641,3160.206,231.6881692,3159.765,222.5717843,2951.172,216.9834677,3083.031,215.1269283,3083.913,215.0994571,2941.47,209.8803203,3172.113,204.9540277,3101.553,203.538471,3171.231,197.4323981,3171.672,191.7916024,2947.203,188.4548404,2953.377,187.0404799,2967.93,185.8338578,3086.118,179.3981686
